taxonTypeCode,taxonID,acceptedTaxonID,scientificName,scientificNameAuthorship,taxonRank,vernacularName,taxonProtocolCategory,nameAccordingToID,nameAccordingToTitle,kingdom,subkingdom,infrakingdom,superdivision,division,subdivision,infradivision,parvdivision,superphylum,phylum,subphylum,infraphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,section,subsection,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,species,subspecies,variety,subvariety,form,subform,race,stirp,morph,abberation,unspecified,speciesGroup,specificEpithet,infraspecificEpithet
FISH,NOVHUB,NOVHUB,Novumbra hubbsi,Schultz,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Esociformes,,,,,,Umbridae,,,,Novumbra,,Novumbra hubbsi,,,,,,,,,,,,hubbsi,
FISH,NOVSP,NOVSP,Novumbra sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=162160 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=162160, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Esociformes,,,,,,Umbridae,,,,Novumbra,,,,,,,,,,,,,,sp.,
FISH,NOVSPP,NOVSPP,Novumbra spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=162160 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=162160, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Esociformes,,,,,,Umbridae,,,,Novumbra,,,,,,,,,,,,,,spp.,
FISH,OMOFER,OMOFER,Omobranchus ferox,(Herre),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Blenniidae,,,,Omobranchus,,Omobranchus ferox,,,,,,,,,,,,ferox,
FISH,OMOSP,OMOSP,Omobranchus sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=171247 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=171247, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Blenniidae,,,,Omobranchus,,,,,,,,,,,,,,sp.,
FISH,OMOSPP,OMOSPP,Omobranchus spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=171247 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=171247, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Blenniidae,,,,Omobranchus,,,,,,,,,,,,,,spp.,
FISH,ONCAGU,ONCAGU,Oncorhynchus aguabonita,(Jordan),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus aguabonita,,,,,,,,,,,,aguabonita,
FISH,ONCAGU1,ONCMYK1,Oncorhynchus aguabonita whitei,(Evermann),subspecies,Little Kern golden trout,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=914092 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=914092, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus aguabonita,whitei,,,,,,,,,,,aguabonita,whitei
FISH,ONCAPA,ONCAPA,Oncorhynchus apache,(Miller),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus apache,,,,,,,,,,,,apache,
FISH,ONCCLA,ONCCLA,Oncorhynchus clarkii,(Richardson),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus clarkii,,,,,,,,,,,,clarkii,
FISH,ONCCLA1,ONCCLA1,Oncorhynchus clarkii bouvieri,(Jordan and Gilbert),subspecies,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=553416 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=553416, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus clarkii,bouvieri,,,,,,,,,,,clarkii,bouvieri
FISH,ONCCLA2,ONCCLA2,Oncorhynchus clarkii henshawi,(Gill and Jordan),subspecies,Lahontan cutthroat trout,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=201902 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=201902, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus clarkii,henshawi,,,,,,,,,,,clarkii,henshawi
FISH,ONCCLA3,ONCCLA3,Oncorhynchus clarkii pleuriticus,(Cope),subspecies,Colorado River Cutthroat Trout,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=553429 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=553429, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus clarkii,pleuriticus,,,,,,,,,,,clarkii,pleuriticus
FISH,ONCCLA4,ONCCLA4,Oncorhynchus clarkii seleniris,(Snyder),subspecies,Paiute cutthroat trout,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=553426 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=553426, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus clarkii,seleniris,,,,,,,,,,,clarkii,seleniris
FISH,ONCCLA5,ONCCLA5,Oncorhynchus clarkii stomias,(Cope),subspecies,Greenback Cutthroat Trout,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=201901 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=201901, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus clarkii,stomias,,,,,,,,,,,clarkii,stomias
FISH,ONCCLA6,ONCCLA6,Oncorhynchus clarkii utah,(Suckley),subspecies,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=553427 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=553427, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus clarkii,utah,,,,,,,,,,,clarkii,utah
FISH,ONCCLA7,ONCCLA7,Oncorhynchus clarkii virginalis,(Girard),subspecies,Rio Grande Cutthroat Trout,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=553428 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=553428, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus clarkii,virginalis,,,,,,,,,,,clarkii,virginalis
FISH,ONCCLA8,ONCCLA5,Oncorhynchus clarki stomias,(Cope),subspecies,Greenback Cutthroat Trout,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=914084 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=914084, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus clarki,stomias,,,,,,,,,,,clarki,stomias
FISH,ONCCLA9,ONCCLA9,Oncorhynchus clarki,(Richardson),species,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=914072 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=914072, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus clarki,,,,,,,,,,,,clarki,
FISH,ONCGIL,ONCGIL,Oncorhynchus gilae,(Miller),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus gilae,,,,,,,,,,,,gilae,
FISH,ONCGOR,ONCGOR,Oncorhynchus gorbuscha,(Walbaum),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus gorbuscha,,,,,,,,,,,,gorbuscha,
FISH,ONCKET,ONCKET,Oncorhynchus keta,(Walbaum),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus keta,,,,,,,,,,,,keta,
FISH,ONCKIS,ONCKIS,Oncorhynchus kisutch,(Walbaum),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus kisutch,,,,,,,,,,,,kisutch,
FISH,ONCMYK,ONCMYK,Oncorhynchus mykiss,(Walbaum),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus mykiss,,,,,,,,,,,,mykiss,
FISH,ONCMYK1,ONCMYK1,Oncorhynchus mykiss whitei,(Evermann),subspecies,Little Kern golden trout,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=591704 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=591704, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus mykiss,whitei,,,,,,,,,,,mykiss,whitei
FISH,ONCNER,ONCNER,Oncorhynchus nerka,(Walbaum),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus nerka,,,,,,,,,,,,nerka,
FISH,ONCSP,ONCSP,Oncorhynchus sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161974 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161974, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,,,,,,,,,,,,,sp.,
FISH,ONCSPP,ONCSPP,Oncorhynchus spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161974 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161974, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,,,,,,,,,,,,,spp.,
FISH,ONCTSH,ONCTSH,Oncorhynchus tshawytscha,(Walbaum),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Salmoniformes,,,,,,Salmonidae,,,,Oncorhynchus,,Oncorhynchus tshawytscha,,,,,,,,,,,,tshawytscha,
FISH,OPSEMI,OPSEMI,Opsopoeodus emiliae emiliae,Hay,subspecies,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Opsopoeodus,,Opsopoeodus emiliae,emiliae,,,,,,,,,,,emiliae,emiliae
FISH,OPSEMI1,OPSEMI1,Opsopoeodus emiliae peninsularis,(Gilbert & Bailey),subspecies,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Opsopoeodus,,Opsopoeodus emiliae,peninsularis,,,,,,,,,,,emiliae,peninsularis
FISH,OPSEMI2,OPSEMI2,Opsopoeodus emiliae,Hay,species,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163876 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163876, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Opsopoeodus,,Opsopoeodus emiliae,,,,,,,,,,,,emiliae,
FISH,OPSSP,OPSSP,Opsopoeodus sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163875 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163875, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Opsopoeodus,,,,,,,,,,,,,,sp.,
FISH,OPSSPP,OPSSPP,Opsopoeodus spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163875 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163875, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Opsopoeodus,,,,,,,,,,,,,,spp.,
FISH,OREAUR,OREAUR,Oreochromis aureus,(Steindachner),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Cichlidae,,,,Oreochromis,,Oreochromis aureus,,,,,,,,,,,,aureus,
FISH,ORECRA,ORECRA,Oregonichthys crameri,(Snyder),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Oregonichthys,,Oregonichthys crameri,,,,,,,,,,,,crameri,
FISH,OREKAL,OREKAL,Oregonichthys kalawatseti,"Markle, Pearsons & Bills",species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Oregonichthys,,Oregonichthys kalawatseti,,,,,,,,,,,,kalawatseti,
FISH,OREMAC,OREMAC,Oreochromis macrochir,(Boulenger),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Cichlidae,,,,Oreochromis,,Oreochromis macrochir,,,,,,,,,,,,macrochir,
FISH,OREMOS,OREMOS,Oreochromis mossambicus,(Peters),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Cichlidae,,,,Oreochromis,,Oreochromis mossambicus,,,,,,,,,,,,mossambicus,
FISH,ORENIL,ORENIL,Oreochromis niloticus,(Linnaeus),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Cichlidae,,,,Oreochromis,,Oreochromis niloticus,,,,,,,,,,,,niloticus,
FISH,ORESP,ORESP,Oregonichthys sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163878 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163878, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Oregonichthys,,,,,,,,,,,,,,sp.,
FISH,ORESP1,ORESP1,Oreochromis sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=170014 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=170014, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Cichlidae,,,,Oreochromis,,,,,,,,,,,,,,sp.,
FISH,ORESPP,ORESPP,Oregonichthys spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163878 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163878, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Oregonichthys,,,,,,,,,,,,,,spp.,
FISH,ORESPP1,ORESPP1,Oreochromis spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=170014 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=170014, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Cichlidae,,,,Oreochromis,,,,,,,,,,,,,,spp.,
FISH,OREURO,OREURO,Oreochromis urolepis,(Norman),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Cichlidae,,,,Oreochromis,,Oreochromis urolepis,,,,,,,,,,,,urolepis,
FISH,ORTMIC,ORTMIC,Orthodon microlepidotus,(Ayres),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Orthodon,,Orthodon microlepidotus,,,,,,,,,,,,microlepidotus,
FISH,ORTSP,ORTSP,Orthodon sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163588 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163588, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Orthodon,,,,,,,,,,,,,,sp.,
FISH,ORTSPP,ORTSPP,Orthodon spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163588 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163588, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Orthodon,,,,,,,,,,,,,,spp.,
FISH,ORYLAT,ORYLAT,Oryzias latipes,(Temminck & Schlegel),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Beloniformes,,,,,,Adrianichthyidae,,,,Oryzias,,Oryzias latipes,,,,,,,,,,,,latipes,
FISH,ORYSP,ORYSP,Oryzias sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=165616 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=165616, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Beloniformes,,,,,,Adrianichthyidae,,,,Oryzias,,,,,,,,,,,,,,sp.,
